N,P,K,temperature,humidity,ph,rainfall,label,yield_estimate
126.95598181640557,43.098514913848945,134.53802410827245,8.018213194836054,44.32092164473853,5.450600052211386,65.7743271737378,mungbean,5204.536516252652
96.94104460463785,42.71772673179301,53.825104449554836,13.89018647605257,32.81372288328404,7.071852812910984,132.26645555413535,pigeonpeas,2389.3534826538894
34.562648797404165,102.48259819757037,147.4541179848884,13.183042548368995,99.805681714209,5.207398491361824,291.4989577214775,cotton,4466.2220799093875
48.30997472373562,93.80918825819093,141.14109031095336,26.582710416099772,52.50935215328588,7.038515770056499,184.76968923847141,pigeonpeas,2485.1199579962913
101.95028880566034,56.48963858069545,131.46116611871588,30.173539876631313,60.07662283042923,4.0778545283482135,252.21409377380814,orange,3924.680389830415
97.41379295072346,125.17023267392078,70.19178104037695,15.70843666479419,75.15885978966953,8.68080669529418,116.92914446710077,mothbeans,2577.0593065485245
96.73128333434524,59.14294848207524,192.3459977473469,12.813233045109763,43.33170619032224,4.22623053593977,277.06482588144047,lentil,7264.036120285886
31.997003051621952,29.493689793431066,201.43366866588713,26.0822561944855,36.431309035415175,9.876023678450716,288.38657965828463,chickpea,5349.760721642586
39.04198936290546,103.05009619618798,174.33222844766118,37.97135021573324,48.78769893250835,9.181728632070143,256.55810875736853,lentil,7613.809965325685
125.7975863937911,89.90006835234259,6.83941032332593,11.551504000311123,71.0611521432928,3.5323941366157996,64.70463829406462,kidneybeans,5292.402736199517
62.779380018074626,144.2240447655149,40.185050535469074,8.63263772654323,56.47485950577538,4.644465339016504,121.87832211403506,coffee,6465.023138339374
92.06580492204807,84.56320446696603,23.734953565618497,20.870053107080174,36.80740362062839,5.061533717626135,290.49693422117986,chickpea,4358.586348000563
126.85383028059756,65.81521117146002,75.01568153893514,30.578617671069768,71.52746913102658,9.030672416460181,83.99150457115238,coffee,4995.160279308514
3.4042353004035375,95.36612142700349,40.42213588140979,40.916050452352,96.03785762222252,9.35513209741087,122.90411867101353,kidneybeans,2092.7396991732044
77.38709535696859,85.12094568391737,201.06631674320914,10.637118960214487,40.28994365869764,4.721830599362215,94.6360102154636,orange,4911.679245657894
77.95217674416902,136.06166838250934,144.2059593349946,27.952140953127774,22.357178464286093,7.4360462508746865,295.2349703289852,papaya,2840.504091419144
122.83223006991376,108.70760648558863,144.4031481990536,32.58694293954882,44.91623900489894,5.378987803292757,245.0024012230268,pomegranate,6860.6803680750845
11.42318525603365,5.725880788358149,130.57888298972722,14.799588372921479,20.10091886199378,6.039416494168886,34.11365162895235,grapes,7319.7028937039595
52.58161336959216,18.157471577721658,120.6560281992348,9.257979582885973,54.041429559391574,6.972925662128491,99.65846809166307,muskmelon,5544.999563414065
35.03519047222097,10.436862820119249,65.65310293464456,26.797884951882942,42.092006794459515,8.798361624240567,95.48893059788824,coffee,7791.510982344618
11.94864509912752,12.235440963605077,111.2709263136296,26.922229256353727,68.81897152884576,8.146984535825034,291.2868780905846,mungbean,5097.802089807172
111.32606726761851,42.91651517669039,92.79428414112722,10.745973346979309,16.180163933729347,9.660949853938721,252.4024735023932,coconut,6175.845236562188
8.147103371182105,133.12992186770725,93.47044594622089,16.392557570509112,22.073102946991092,4.670342381486767,279.8226912604393,jute,5829.623563060102
91.99558599002336,65.99420581490475,151.0078633123637,9.670064469207707,62.67920010249056,4.515337264911943,53.40577208996852,mungbean,4051.2780002984096
13.181978357598416,48.597863314781186,200.90210572430172,14.13655944612685,15.47585475753052,8.38553230722503,244.3218076201167,pigeonpeas,4077.825926536405
55.79066281563228,91.21901372731031,132.01873017352875,9.585640342021557,46.21668485787652,7.505503460571113,159.87187988526438,pigeonpeas,7138.939047129934
95.75492771573975,91.21916301458793,193.77832091215143,41.04880589938086,88.57910828573033,7.572983023654472,242.66390392170712,pigeonpeas,6063.010054297891
90.06035058192944,69.15540466881232,114.12335786318698,40.95126830717838,47.20482685086659,9.651619608473052,271.68747846378574,chickpea,3174.7468087357784
30.042476759172377,57.81627165191662,12.792626462046726,29.63888595182625,42.943662480430476,7.69662486643675,127.14026062842709,grapes,6089.682013836738
36.49723395302644,74.44524360107687,143.57807173838788,20.191781155861907,94.55174105959082,3.750792490724136,136.1889968169309,maize,7805.483309121485
24.841536129161195,110.08606522972016,166.3669478534528,42.66767997002356,49.485120214382675,5.880915749073813,235.84280308627513,kidneybeans,4044.821241518107
33.403560370647625,100.17826918603441,152.9817520894749,16.33826533413928,46.48468421116136,6.919695830595606,158.0440110098956,pigeonpeas,4337.708517315221
125.37325198946806,59.48823502278284,7.167530296059672,39.68836917467423,21.850654203607487,5.543607280578655,284.11722684012375,grapes,7703.6428816253365
69.0235920880527,16.65981756733635,23.340829451696216,29.085432406539162,61.61846250173886,4.861458528155065,283.0420829211099,coconut,6687.776302827216
12.768854426816652,74.21884265836141,16.51175200332886,27.233510881330744,51.97162311811042,9.18130676965312,117.55437348947787,mungbean,2702.4020985656352
96.32420142450547,122.17494239323234,178.37374106216828,37.346826731739476,50.643866854036936,4.9244890724545956,130.26914534328202,mango,7351.38145266066
11.388829289865967,16.877279971926868,202.32791570023508,21.09947785146421,45.87522464775262,8.701917230448018,283.33510451271275,maize,7916.006382937226
49.030554538043894,104.14536738164797,101.33339759282306,21.229565654278908,74.63725532951275,5.0918345883538425,111.81020306730939,kidneybeans,4606.711066929628
1.5895102674386696,70.61248987917767,16.26065513636747,12.158627069382518,24.10725722283102,7.654945933542807,227.40047643578768,grapes,5500.212590582958
11.604785037069592,78.97181698160928,92.2671663213112,36.07382371593569,98.09945751286729,7.058432247312542,109.70681594116826,orange,2260.4046997890364
139.01507145670206,15.331519062955842,115.77085688026416,41.92558874666847,58.9864145986328,7.528151284065681,213.41813553772357,jute,4727.24638860664
97.56950782093408,58.78825639309079,152.42014116860383,40.033901958418724,96.44840703707477,3.8703289456493275,129.6770600130601,jute,2640.5363956153064
38.833365617358574,31.336962361326584,97.73968098799644,20.36732798091185,64.19442561917501,3.997501676575903,290.8817565311943,jute,7917.264466877617
4.524233155351065,44.1668910036524,87.24134417443724,29.097365870815448,37.30235725630117,4.352384801431998,41.18370552856736,coffee,7643.1909628123
101.6007311743704,90.87812743101058,88.64860725812377,40.64549691739047,88.48149449703511,3.7893994886796123,27.330018910236056,coconut,4258.780201268298
67.25181146128965,142.94004709317062,80.34779398758815,34.23524049916252,47.797092612181885,8.806651012521693,178.20464842807783,rice,2381.0709775400082
58.07473032727312,43.27699007029887,16.275099330185423,38.265283168926864,83.90948678518667,9.898193109031237,297.0650407065457,lentil,5332.590233615765
101.65691817005873,110.99136828594382,80.57010985515728,16.437969131537116,31.633898251561142,5.10923161287551,96.37543957320264,pigeonpeas,3243.3658940483388
94.03809581681995,91.53795366410542,76.6325436065681,11.974515726987015,71.75529482098077,6.829969285784277,234.70451290250773,rice,5120.98100667196
114.29400292982874,140.51632716157522,22.681644673129316,35.71362438143716,64.7362071538367,6.5722941889182405,136.90894646889086,mango,6708.0095836658575
98.5711675338913,34.8149826112475,32.27429511735395,8.509063298375867,44.15053005736734,7.275473195869652,129.0438445377256,watermelon,4624.849532142374
48.75576538326205,76.95852848237351,161.7306025482286,21.878997381244456,67.49945621959712,9.019127735979168,283.9667333768245,maize,2882.4408855742277
68.89628103113535,41.154214361854166,96.82715124765227,42.3011401349917,56.365156083386786,5.6040103058400526,196.08543750004975,orange,3440.8737126691585
75.21687833996981,69.41668225770009,121.95322118983074,22.010517111859848,73.99941133793612,4.652430543035511,213.62740761112795,coconut,4469.967286145169
72.13304768098952,141.2354488978146,125.38707910819204,15.83471730672122,84.67399476862263,5.708528818063275,116.63814162618601,chickpea,2190.828088910991
16.889021954084114,69.50902752458161,46.2667436811585,20.749445136682642,57.29388529351769,7.918526903227938,30.928774875825503,mothbeans,6796.462393454256
11.446264472842067,127.30100737494881,189.17448010636264,10.137728594920231,37.81147774065952,8.659688190675592,228.01619392665702,coffee,3107.126116138264
75.12269043822656,134.36584627504064,52.223306623480866,34.5984393128155,59.68885484172393,8.111302792905375,37.330898778125125,muskmelon,2886.43455143736
99.86894202383735,130.32895727620792,107.33548842313323,26.623971984286047,23.21679297522074,6.36343914767011,168.06760007449643,coconut,3454.823021808378
25.519742986634128,83.9551128826371,173.14199717558623,11.122151504921966,60.03885850533502,4.992585033918727,115.33366826935635,pigeonpeas,4843.819648583337
110.48397340502736,74.78190785006802,22.38405761748474,26.79872896364917,64.4683361497956,8.270812634779713,140.00135385185087,pomegranate,2765.4818167733824
47.24255674206853,130.95063560030172,126.51104445871457,16.55236044126291,56.84930201500885,5.61423028019785,279.5663270052451,lentil,2045.2061788044484
21.400279485806482,39.43408197383114,37.13627465191114,14.529845841795701,38.51818450767085,4.609591009886431,269.3007880461462,jute,2481.4024739698534
2.5539473999705464,102.57460473129902,204.45110695367887,39.38135920409073,63.535863931286755,9.371331923747402,21.473401778534306,coconut,7850.402977670855
93.61005078942034,135.11263847786202,116.35257860278595,28.006444131446493,38.07820205478444,8.424754772428397,71.9981620989915,mothbeans,3942.075418425462
27.930969827364766,108.07460571778834,110.96800463622333,32.75305334755556,80.02903712408414,4.058657149373923,160.69689986789848,coconut,7592.086053541605
74.56252055722202,12.255295155139766,72.32085563878411,12.704513692864099,19.450247460658026,9.83574548729565,109.61436890297298,grapes,6859.246675127809
19.43546828188285,5.379525918006154,28.339212828336265,24.56081703681623,66.12476177080212,8.583452479785361,49.66239153153522,rice,7104.364760098728
57.19256101102837,135.61132939399366,203.18589529147812,15.175063351863304,46.61365830688683,9.429276310974153,220.60384110885505,mango,2288.5678637845263
115.91172420484887,110.07026946714389,164.9074261839031,36.8796436842479,30.030828863780393,5.008427174815998,196.18488071420927,blackgram,7447.196782775096
82.36293461130794,100.61748887839853,95.38972025980785,32.982385919936405,91.37140029512689,7.494249882763761,170.059135212268,grapes,4632.468052330034
32.50977732055442,130.9404402584396,81.77824427464228,27.0243501389896,91.95660154295103,7.495123173849549,52.49765531692521,rice,7638.9927416808505
102.2768791533022,102.12046503646738,38.34615199867663,38.75201903807034,56.60643187074105,8.245349831289891,179.33593609355407,mungbean,7986.15569554306
98.97726457408426,114.00007146710514,33.62559710969393,15.159060760931215,75.40951107123081,6.661481517637521,229.7886111371124,rice,2617.49618446487
15.488443173729012,123.50332084283255,30.497732466396485,21.905055169612854,82.56740145704161,4.4594715350321525,83.73188787467433,grapes,6333.515410358397
1.7084301245262323,88.78197816873178,118.10166946459476,33.06626761565333,65.51652537085008,8.7915124979781,286.6227928887997,maize,4055.1455430712604
56.119198346909585,69.68081251017857,194.45666792236307,13.367299109062806,64.41576555344457,6.737687544860583,189.9842774508321,mothbeans,2108.661102925043
130.49655954770574,84.11864570248925,144.33016477537845,40.28747834120535,74.82252255095227,4.476249874651272,180.20816412637407,banana,5640.290278297136
10.824949168430216,19.59457524725333,173.08792639608458,39.87401693894996,24.561727238733106,5.009798621408519,66.01470188210655,coffee,3117.925276964724
121.78549068869796,77.63732799765009,123.25508714898585,21.96509463545456,18.709500938694696,5.645262346533766,243.1932587102472,rice,2027.792138027617
15.997422007796285,63.03064178850788,177.7036281225914,40.30360811294697,54.05021051941794,6.5773566597700714,275.3304135331257,lentil,5522.4093448194035
127.78492480307804,39.751701986001265,120.52639081830944,13.792966109979083,16.91360778120717,5.493428295249648,236.97780669781235,mango,3665.5230357765086
92.89523208233948,29.9250353617652,197.21406349389102,13.203195471358953,49.65767464052404,4.046237875703321,297.1310420131734,papaya,5013.1700619874555
43.391169677605525,60.624536164063706,90.35778106734988,35.99237077259943,44.04728191824264,6.4966837020248285,193.74332440019253,rice,4266.355684641016
79.07775865676629,14.199209519969331,160.1055233390021,23.86510921618097,59.09756316217188,6.32088158040466,131.4121309233406,apple,5357.841987849308
25.46993826933796,125.64998694189242,194.22309242672654,21.065826069791353,37.28404189034562,7.621597076729701,133.62809956527082,kidneybeans,2152.318133962069
121.37912640161329,62.11782935107826,115.34451905186795,16.88609974151565,30.86572657363694,6.735250426278617,185.42361635671693,papaya,4035.627475377146
24.996252687606706,96.38445509926245,52.6365562093453,11.48044874657708,34.91280842595305,8.122508363876218,257.88361813354743,pigeonpeas,6981.319187401949
132.21736158081828,24.7514588288799,86.2784616547044,19.33965213873799,21.47555128573004,7.552740959430148,224.58148246848864,kidneybeans,7088.768572801301
25.400960912571623,86.6258185357569,89.2849101184996,39.24350988769412,84.30014630950592,5.687631050866406,92.11971449389931,apple,4278.154449003601
116.29163091913496,53.326900283378585,159.76690464026805,20.69652631330809,88.05184971782606,4.904867360518136,290.92413972528584,mango,6678.552648728185
121.5855166257078,73.24036775493191,183.91044537881828,35.99493395815603,50.56836138435408,3.6438035732487513,94.692305909015,orange,5249.805287965201
56.35700610357728,35.52323504917211,134.0108335538659,22.759637709364863,25.375754156778413,9.26366272791287,212.15967641548391,grapes,6099.103138672888
128.00183291846986,21.48515160461976,120.30329510285071,17.59193272405221,61.659308216358234,7.669090485451931,250.66822143060205,mothbeans,3238.527630563619
19.60259541246286,41.9157323688463,58.29967867417644,33.62646024606718,35.562836808297405,7.551827605487665,157.40813033843946,pomegranate,5439.766269076405
58.62787348489024,58.639393954929645,108.78354105656751,9.643808837126926,28.300369713022828,8.223415145128772,43.01802968318516,orange,5618.912656798329
117.19105869842411,66.20707549001409,188.1027354583828,33.253650139266696,66.49480136268436,9.5755635011697,130.2685257084711,jute,7724.521619237798
102.56009360943504,35.09165300270595,11.236627012256935,17.179241550493877,65.17670204022193,3.829125206299202,157.9898167219437,coffee,5581.057093501335
87.2665571266987,71.39322321805174,73.87674640884664,20.30390563969766,49.5002453521807,8.0115235180093,186.32352419854698,maize,4758.089076566786
114.67432447438796,116.9182230556571,143.93929417088535,17.525079803048694,64.75983735074149,5.810232940416172,45.4598163848043,chickpea,7503.881452773457
133.03322953491235,67.4408082141138,42.02658576772393,26.966533158242534,89.07334188537111,8.186239273021192,244.22399910548302,orange,5952.700200264304
89.21242117052816,142.28075202519835,185.67276252720498,30.633272169100717,73.61306818529553,3.830213162615744,206.2370551449109,coffee,2264.992626260601
129.5347644381932,30.280548317826693,118.5890461105259,40.04209041558146,16.919354158378702,7.9634897103797755,102.66302404956912,apple,7546.377172259183
59.04677236227175,116.34785731427364,154.01290962404408,9.920891512626623,53.142356913109424,6.843581286855482,199.18396887397856,papaya,5901.004102659369
78.49480716049196,72.3486637381721,181.9996713046562,26.559279642221505,51.9287659103419,6.088706877963845,179.13491712250345,chickpea,6823.861876405385
110.70124307745489,49.62535041048979,130.17827528740182,39.00922118826655,66.9642341836782,4.990940638423256,26.78341727271757,kidneybeans,7220.593243405579
74.05119876380968,136.46947779180547,164.7566471547331,42.927693868666815,44.16121612884707,8.410005049159214,131.73679398336932,grapes,4879.253721823453
122.31479598608743,142.7716856879013,158.65468277290364,22.621837375856682,50.23670219582804,8.220526730168906,86.38004652358805,apple,2662.8446787883677
41.58040270368351,124.39505503686618,148.11066304684837,28.618798706481318,37.84484552992253,9.32617025316822,32.537988267249844,watermelon,2656.805592074691
30.555544301108984,137.99456575303154,162.2690028831104,11.129385080929083,49.91194671750384,9.126357168397854,282.63550219701204,kidneybeans,4804.4090674992185
138.48588737387024,109.06939520510738,17.997281896578805,22.055308274892063,86.05301323435911,4.975642853152122,250.91861993467364,grapes,2722.0325722099756
24.713924480771155,35.868069269824545,42.287652428850905,35.28545657483637,44.11077228833879,3.870193130005737,289.41053117914555,banana,7302.715309780554
83.61837014024775,78.50441012043754,57.04667359030546,26.033677351015406,56.242025314701884,9.876548965163035,269.48724915684465,chickpea,4780.284489293719
31.33446607516723,80.1764192050779,123.58798696834063,28.30301727432339,21.86786801620692,9.115749520834434,93.83681183966029,grapes,2777.089527696825
6.212732894653148,124.30709466858109,12.084473683709014,19.516797787945485,94.11669599543313,8.205360988950098,98.22668704055245,lentil,3515.8945637653105
36.36552972644567,106.2788159164019,104.17514701575416,10.836617556767678,32.935755367683775,7.872856087421414,41.16437893830345,mothbeans,7107.241484292612
123.60687767924458,77.25106286210632,186.302743888916,27.996162967185093,70.94163286916455,6.980185011183355,260.3290207254429,blackgram,6403.45951372221
121.54251256721658,39.33997451574684,36.468131940505195,13.614003686552524,42.72476357209045,5.027616200326512,278.56511744170734,coconut,2635.004562971504
26.491015569900824,128.42919858784904,197.26305763698147,24.291450306949425,89.60014729961932,3.5329290928301744,247.94524303945184,mothbeans,3371.750969149541
22.506385446763147,119.51538337666871,171.42683559154838,25.761370681629266,14.549184967647689,5.337044052319442,191.50568330845633,mungbean,7887.117068164541
16.218139949236072,57.73735067815183,6.814480930544993,36.65377971749446,25.046589756014455,5.313394868899723,25.122905809224456,orange,4593.444703355073
47.86210324541605,93.56706503875273,191.4056211020035,11.587840479673774,94.6016499023348,7.9024686227252054,38.85870243123779,maize,3805.7814016808975
107.93780095449897,104.20008064436811,99.7147776870177,10.02721611955794,20.423719927175444,8.955453818871344,295.26124762467987,orange,6056.313543120526
104.95125644400946,23.212073618288475,156.6526391858045,8.860542076058053,15.902625431493764,5.571105402557064,155.84280693249707,mango,6622.444506846759
38.30773327943322,144.59743002207955,90.2362604471946,23.79854585153864,28.07164862248355,8.58678111199955,212.84365876725383,maize,3324.6176767325624
108.19518920235262,37.20751562440075,31.26702528187561,38.381901288630246,96.83835219585134,3.700334807984104,223.2930786186846,maize,7457.1470656869105
89.39363267297198,60.6632157147912,59.84304046973401,42.43921767859399,49.2027245430937,9.222234903546461,83.92738043772195,pigeonpeas,3278.6282241504996
91.2333555526239,56.59368812132656,177.8716499679274,24.5623467342045,97.26463480066607,4.6873633004999755,261.4772406916598,orange,6659.581116750451
63.517108844739575,79.24961512195586,8.572378495663875,35.887923975240966,39.2984457075391,9.335750623743431,288.9681312846302,muskmelon,3112.753248059926
67.41312921175701,21.423146454735228,30.037158440510087,31.994785053014,51.00630696135379,4.783358250882155,156.66328399411944,muskmelon,2385.2536224508044
45.62956495329048,87.63695144398714,91.64934979433112,42.452299259101636,26.863935269410653,6.473431018469185,209.1669421278924,coffee,4373.270503279812
84.00287673670252,45.83276101930245,143.99637722530852,38.10428390162216,81.06718504482808,3.753560482229486,153.58093133767645,muskmelon,2629.5810705090494
14.390936628973197,84.926630258183,8.673527388107999,24.882473354305706,32.0900638730227,5.714506032926973,235.67371655044178,orange,7647.425025394319
72.4796300738596,17.30130988027667,75.12538624183615,9.16210880769783,20.757750755331784,6.0403089676902155,56.89497962397078,rice,5405.245089569349
97.04715171517533,120.0017019213813,13.236699055854334,31.463491042404428,95.83329779455812,4.29500778705958,269.14952214644063,watermelon,5568.659824261616
7.275979711206137,80.78148694214987,146.8121038901833,38.483919331113,75.41147616338878,8.631059731646669,114.36715352690008,lentil,6888.950682479073
92.5148165618951,82.42020336287418,124.49517252638601,35.43413936966017,55.3577295046127,3.760826278991826,65.59185571508023,mungbean,4631.64329893723
8.449291758678932,39.5944527614205,36.90893602263767,38.512424830727056,32.85240291279181,9.74553763724244,113.6570301123677,papaya,3092.7074941321957
92.21908857012265,74.74740030343946,116.07271018752624,33.17206223952924,33.64710775449169,9.876537062763148,290.9924990768057,jute,5901.954118081621
56.456590557336455,35.87855748912526,88.67995773353054,15.125239811978494,86.27890693981628,4.614837354100823,287.0969933133796,pomegranate,4495.4441968816445
88.02707454883232,107.94904181320537,158.54477761335605,25.669570866255622,60.7238450092428,6.78957355397584,183.48022910904203,cotton,2176.3666745390437
68.1336517994584,127.27925333143247,185.1403728022517,22.760232440570938,37.80719056221444,7.291042102997519,273.63701008144005,maize,3263.9731340339995
65.21379298283479,122.03972892936932,52.158418791841974,35.16000724624003,48.856675745373934,7.351874455436855,195.8462682369131,grapes,4237.091823133607
25.33677337932857,124.61391307174108,103.45557128960695,16.653087604111196,88.88449150943597,6.349953632017059,163.11922439245387,maize,4155.400216398594
13.336611113647681,96.2972543742613,67.42961133928941,21.966608114798888,87.7868178373527,3.5577945864291216,183.5787120686883,maize,5592.283880600646
135.77494631099626,68.5305357937095,52.21009266929279,10.572386156550444,28.599179837528503,6.826553270758513,113.6868830478976,kidneybeans,6973.3001952956565
62.92073692992328,87.30381195545417,194.71667097028674,16.838472372639675,44.89556432079712,5.927894975503513,188.33960782527743,rice,4140.39231824001
66.44832260497394,123.1838628556876,166.13403059001064,28.487402753886325,88.67133012414024,4.8173837442353165,51.11365419256835,mango,3618.4976691019374
17.215913194147742,37.358327739870525,15.339367448305392,30.40010383929198,33.32430121965048,4.65206679982543,44.61845241406111,maize,2619.8537427440942
5.820200267054894,25.768048134692442,202.32602459176937,41.77915437526159,14.424838360359226,9.591595426708729,197.6753427127091,coconut,7207.509767120133
73.04220652906984,52.97148833692815,111.44899776525982,12.40095291323271,25.413460228457854,4.4186711170521145,281.269902155662,muskmelon,6397.393510048051
135.78768645501785,18.146100210518576,139.52042364502526,23.53125767565999,88.66023387646545,4.6337586524632695,212.55001471887374,blackgram,7028.691737888661
95.65472396055041,74.60446696117982,128.56944804024278,38.41167445675514,63.07243821093935,3.6944771820597557,278.8037373509398,banana,6137.160506189367
84.08533595647306,136.72254988732908,170.3677767423755,31.344003094681756,63.637930357210344,5.730871470348611,64.28190977749983,rice,5629.723536143245
121.30141345387035,144.06717123020798,155.4855525231145,11.166859335046777,38.82696121563488,4.198301643300798,200.84223808609698,lentil,6591.145187334708
93.46307397890186,118.0984318717762,157.45702695532316,35.92347771005221,51.460165073912236,8.73413898352014,53.41811739302915,kidneybeans,5266.934587765098
45.44201618603784,56.304614881995704,84.23453832185108,32.34135223414518,47.41599670924973,6.371639184784197,86.03726838306304,jute,4239.51074977604
2.0533879864769333,87.18863907816113,38.68887702854393,30.490158913151635,79.30361220136648,6.7028499784367455,170.77709886436725,mango,7708.871357995947
67.08546286816234,8.589889212900996,73.24956552523128,21.306846657504998,48.29875915713344,7.213103163054926,168.34150799007222,maize,5647.430556760668
76.91799338026347,109.56260025901518,148.09818141985488,26.2431946369867,84.725834018267,6.257517385843414,269.28657257555403,apple,2427.6816203309836
34.0875215206819,134.78483627148293,17.05347805791217,40.705260938193,44.23955110260856,4.149093302074986,155.07234905379852,muskmelon,3540.6594063230477
93.81344484553183,135.1448228390785,111.45204266780803,28.33262186419792,21.70786516732502,8.09286902981523,131.1736474915554,cotton,7860.351431975473
17.251171584103247,125.31821105928248,164.95621908480433,14.460479533796153,39.393932872946664,8.57780645214616,71.49350814017988,banana,7506.514935028264
67.69639054078947,117.83895696852214,115.04530843125235,9.519438649918671,68.45101830108592,9.588981390122605,187.24808600068008,cotton,6915.133156560742
83.09539967724061,116.12413905327229,134.32118268457202,14.117070498958201,45.02643664351159,9.297703070641667,234.04462666996673,coffee,5339.822347620304
42.28847025687131,107.47412946198884,175.23485217055418,31.499863433571505,83.61957791608599,8.406599265282598,61.61770309203425,pigeonpeas,4543.668877479812
23.52198908428088,108.1623242921855,177.5594155086457,15.585893003177148,22.23145177473391,3.651286950696553,198.46807712322794,pigeonpeas,5642.564216532684
32.47259345623656,59.72683942677205,123.8952670372346,25.386840060070927,98.9495547384803,4.373214416363092,213.25018602523107,banana,4425.912608625753
62.41072804081205,106.43235919580654,8.164218353116489,19.93815085659772,84.40880691225402,7.360604225365583,113.74914290600687,coffee,7433.148753978043
11.118711658458125,16.992154943500275,183.83817493282365,14.715356365156001,41.809954341934784,4.9506009742527235,118.68897302127857,grapes,2416.54305647656
116.46083585519908,98.74436625875467,18.986321141886826,30.405887833985812,37.31867953901589,7.2939967465819056,209.07667684675948,orange,3384.9751349240723
26.645480794669492,12.327442610111163,80.69528469717382,20.70304951460972,99.61132220056611,6.35665504766491,112.73233475327172,chickpea,5482.850040300047
134.63320303367385,93.89440638274463,155.96756398816956,13.966727836087113,49.215095358447535,6.205210325735614,248.46219140450214,kidneybeans,2007.4200785564567
93.08764142821052,116.36299451056209,190.43556389589054,16.212472864940874,48.3411687596005,4.475462485314671,295.91041360002833,apple,7562.005807545772
34.11194024894133,99.01818210582522,23.585828875877986,16.996654325122798,81.75957099313479,9.033991629014658,189.159222719422,mango,5041.0305909228955
99.2242576840167,10.062453273466696,65.62567118906571,17.2089399468795,44.971731042550644,4.060913579288567,280.4742748026355,cotton,5322.813444274258
115.54005515260556,44.15849538600709,193.47740382044663,38.56678316033467,27.911722176281426,8.532166123245405,179.73529228433912,banana,5399.452173028511
29.191472010027013,135.28333005014827,28.273279577095217,36.610739797191705,46.733603238985886,9.119035650848446,261.31975984987116,cotton,6835.5524007057265
29.677548726313393,119.62290057039782,69.50559556928303,8.80128387416421,27.226038871450676,4.931132380776392,286.13576283469524,apple,5438.248573585096
115.14727890881053,23.55345418385878,177.40289645452452,40.296501667968805,55.887325018428484,7.380018801606256,232.61712465103273,pomegranate,3049.031763562475
133.3916538641812,120.52810743817955,138.26137716700794,12.261666889384617,55.128125982134215,6.7390883510192054,84.64927762557566,chickpea,2479.7923661558116
135.2151025614508,65.54970296621848,67.36322661705191,25.714965199408542,51.79800522243027,4.176253979275161,198.14971548387734,mango,3296.2290950575975
91.02815293574147,26.283479438010737,17.269925422133632,35.32665551239539,53.54283644416154,3.872248291235045,296.57283617319524,maize,2346.6833659781996
137.7150495368779,38.48521459022959,33.44987373743923,12.248472879785012,40.08166269081322,4.146693190468139,212.42085299096868,muskmelon,2373.7507887803763
88.64654764188496,37.045244678525904,51.5291077125362,15.72809204249737,28.942723226957327,7.696631504394601,255.74841609933358,kidneybeans,6345.9048180599675
124.12459013366534,67.96985083498515,43.924502364153014,20.871577280705136,49.61515871748772,8.796242531627996,223.94479779606976,pigeonpeas,6615.829361848038
18.73252307912842,63.60128702735094,163.06754717202963,28.37518804229903,72.56383514248904,4.714047028317934,192.06759765614657,maize,3941.0023694688425
88.10183284150307,32.83987888854143,17.923335968817227,9.492162325046145,45.9411368179121,5.201447274587606,199.61305432257723,papaya,4996.00300987171
